0.9927134966697203,0.9379333976375566,0.9923763890460373,0.9710692562819854,0.9827289337952384
0.12734453859548908,0.042143207588966364,0.1342009946249381,0.01711719023281591,0.019879796240451206
0.9909624969803064,0.8321188208515757,0.9921806764182469,0.9668935582119624,0.9675983831454852
0.13166423918579043,0.6837680455412429,0.10819948771068369,0.017950544643574002,0.25060476536564397
0.9931923535300188,0.9365099314205187,0.9928983396196105,0.9728658517901855,0.9828438000943687
0.0961588270091669,0.07347348454604712,0.09704499782792801,0.012369206254620081,0.026053600686623518
0.9804926008718249,0.9522673072452218,0.9790109980674118,0.9242589702425701,0.9790077825286916
0.3677290153458537,0.9454748279333844,0.3196128865041139,0.07861097181994102,0.78848372116742
0.9878506171044131,0.7575890597981724,0.9897641619508312,0.9560336520952365,0.9502730314941676
0.08750065163343929,0.13440657863375213,0.0838978540213673,0.011169005077980493,0.039534400091247125
0.7055176461858832,0.0485909018636876,0.7509516648775861,0.33654525079008785,0.13041454078393402
0.9468197577323952,0.20418153914705292,0.9603842995011358,0.8296176587754116,0.6333843675484833
0.6492010982870458,0.9247671513505996,0.6120020104471755,0.23639555436956633,0.843968355961349
0.1275644512425969,0.04872651898945359,0.13339136775870603,0.01732562569665545,0.02241204529131675
0.9714928730972957,0.3800985928047127,0.978712366126265,0.9049593547975344,0.8194873587057321
0.9926714280544697,0.9394741993127638,0.9923112913831852,0.9709660134935857,0.9830343993015409
0.9903207235707024,0.8197967803577656,0.9916274487222159,0.9645495709467234,0.9644095163011938
0.9009482567430774,0.10389920465150028,0.9251624485581876,0.705695765181109,0.40219909435635637
0.9928501604828024,0.9389738125560898,0.9925061681027827,0.9716321300615024,0.9830727570429301
